customer_id,contract_type,segment,base_arpu,tenure_months
3418,Quarterly,MidMarket,3578.26,57
3419,Monthly,MidMarket,2888.71,44
3420,Monthly,SMB,2082.1,21
3421,Half-Yearly,MidMarket,3537.71,21
3422,Quarterly,SMB,4067.63,24
3423,Half-Yearly,SMB,3178.64,27
3424,Monthly,SMB,6134.39,27
3425,Half-Yearly,SMB,3665.93,13
3426,Quarterly,SMB,4496.81,50
3427,Quarterly,SMB,3165.62,29
3428,Quarterly,Enterprise,4040.2,39
3429,Half-Yearly,SMB,2082.76,57
3430,Quarterly,SMB,2425.32,55
3431,Quarterly,SMB,3488.45,28
3432,Annual,MidMarket,3477.07,37
3433,Half-Yearly,SMB,3745.93,29
3434,Monthly,Enterprise,4891.12,48
3435,Half-Yearly,Enterprise,1569.89,22
3436,Monthly,SMB,1922.72,36
3437,Monthly,SMB,3305.38,30
3438,Quarterly,SMB,2151.75,28
3439,Annual,MidMarket,13629.55,23
3440,Annual,SMB,3759.62,33
3441,Monthly,SMB,2877.71,4
3442,Quarterly,SMB,2363.83,3
3443,Monthly,MidMarket,2401.69,32
3444,Annual,SMB,3021.67,4
3445,Annual,SMB,3135.02,1
3446,Quarterly,MidMarket,2427.18,12
3447,Half-Yearly,MidMarket,2636.17,13
3448,Half-Yearly,Enterprise,5458.49,34
3449,Quarterly,SMB,5558.19,59
3450,Monthly,MidMarket,3338.96,29
3451,Quarterly,MidMarket,1630.16,9
3452,Quarterly,SMB,3798.37,31
3453,Quarterly,MidMarket,5999.47,7
3454,Monthly,SMB,5521.48,13
3455,Annual,Enterprise,4148.46,54
3456,Monthly,SMB,5653.84,2
3457,Quarterly,MidMarket,3053.44,33
3458,Quarterly,SMB,3954.65,50
3459,Quarterly,Enterprise,2194.37,7
3460,Quarterly,SMB,3399.96,18
3461,Monthly,Enterprise,5422.38,51
3462,Monthly,Enterprise,2286.46,8
3463,Quarterly,SMB,2023.03,55
3464,Quarterly,MidMarket,3114.64,12
3465,Monthly,Enterprise,2691.9,43
3466,Half-Yearly,SMB,3992.27,59
3467,Quarterly,SMB,2430.94,30
3468,Quarterly,MidMarket,6459.44,59
3469,Half-Yearly,SMB,1668.44,9
3470,Monthly,SMB,5240.54,28
3471,Monthly,SMB,2112.9,4
3472,Half-Yearly,SMB,1328.5,39
3473,Quarterly,SMB,3317.76,17
3474,Quarterly,SMB,2658.26,11
3475,Half-Yearly,Enterprise,1809.26,59
3476,Half-Yearly,MidMarket,1398.81,2
3477,Annual,SMB,2969.76,23
3478,Quarterly,MidMarket,4624.51,50
3479,Quarterly,MidMarket,3878.6,22
3480,Monthly,Enterprise,3058.0,26
3481,Monthly,SMB,3697.76,12
3482,Quarterly,SMB,2944.67,32
3483,Monthly,Enterprise,1566.54,9
3484,Annual,Enterprise,1572.78,43
3485,Quarterly,MidMarket,2720.51,5
3486,Quarterly,MidMarket,2773.06,26
3487,Monthly,SMB,4371.85,7
3488,Monthly,MidMarket,4191.39,29
3489,Monthly,SMB,3913.98,33
3490,Monthly,SMB,2627.72,24
3491,Monthly,MidMarket,1601.52,25
3492,Quarterly,SMB,3588.29,31
3493,Half-Yearly,SMB,3775.64,29
3494,Half-Yearly,Enterprise,1017.56,5
3495,Quarterly,SMB,2047.85,38
3496,Monthly,Enterprise,2184.25,45
3497,Half-Yearly,Enterprise,3144.02,11
3498,Half-Yearly,MidMarket,2076.6,32
3499,Monthly,SMB,2930.24,8
3500,Half-Yearly,SMB,2711.51,20
3501,Monthly,SMB,2774.94,34
3502,Half-Yearly,SMB,2159.48,47
3503,Annual,SMB,2236.03,42
3504,Monthly,Enterprise,1833.31,8
3505,Half-Yearly,SMB,3536.99,2
3506,Quarterly,MidMarket,3854.5,21
3507,Annual,SMB,2107.42,15
3508,Quarterly,MidMarket,5909.33,6
3509,Half-Yearly,Enterprise,2587.45,5
3510,Monthly,SMB,5934.77,54
3511,Monthly,SMB,2232.87,54
3512,Monthly,MidMarket,1197.56,3
3513,Annual,MidMarket,3572.39,43
3514,Half-Yearly,MidMarket,3333.72,43
3515,Half-Yearly,SMB,3027.45,16
3516,Annual,SMB,2232.76,35
3517,Monthly,Enterprise,2934.94,9
3518,Monthly,Enterprise,2368.31,35
3519,Monthly,SMB,2601.76,19
3520,Monthly,MidMarket,4353.5,43
3521,Monthly,SMB,3238.6,46
3522,Quarterly,SMB,3922.48,34
3523,Monthly,SMB,2685.6,39
3524,Monthly,SMB,2555.73,10
3525,Monthly,MidMarket,1773.89,10
3526,Monthly,SMB,2523.71,20
3527,Annual,SMB,668.81,1
3528,Half-Yearly,MidMarket,2285.64,6
3529,Annual,MidMarket,2873.13,53
3530,Monthly,MidMarket,3841.63,46
3531,Monthly,Enterprise,2641.48,59
3532,Half-Yearly,SMB,3485.8,2
3533,Monthly,MidMarket,1117.77,38
3534,Monthly,MidMarket,2905.68,33
3535,Monthly,MidMarket,1399.99,3
3536,Monthly,SMB,1730.67,36
3537,Monthly,SMB,2740.17,13
3538,Monthly,Enterprise,5293.94,35
3539,Quarterly,SMB,3522.91,15
3540,Monthly,Enterprise,3005.51,45
3541,Monthly,MidMarket,2954.87,22
3542,Half-Yearly,MidMarket,2162.17,43
3543,Monthly,MidMarket,2333.69,4
3544,Monthly,MidMarket,3613.09,17
3545,Half-Yearly,SMB,1598.13,5
3546,Monthly,MidMarket,3892.76,21
3547,Monthly,MidMarket,2502.82,57
3548,Quarterly,SMB,4322.12,24
3549,Monthly,SMB,4593.93,31
3550,Quarterly,SMB,1404.04,40
3551,Half-Yearly,Enterprise,2294.54,53
3552,Monthly,SMB,2028.42,56
3553,Quarterly,MidMarket,1318.53,30
3554,Quarterly,SMB,1873.12,42
3555,Monthly,SMB,8942.45,7
3556,Quarterly,MidMarket,3921.7,49
3557,Monthly,SMB,7064.09,7
3558,Quarterly,MidMarket,4329.01,27
3559,Monthly,MidMarket,2134.89,24
3560,Quarterly,MidMarket,2510.41,19
3561,Monthly,SMB,3884.68,41
3562,Half-Yearly,Enterprise,3629.6,56
3563,Monthly,MidMarket,2298.92,34
3564,Monthly,Enterprise,1510.96,22
3565,Quarterly,SMB,13088.54,52
3566,Half-Yearly,MidMarket,2797.5,51
3567,Quarterly,Enterprise,2574.52,27
3568,Quarterly,Enterprise,3136.93,6
3569,Half-Yearly,SMB,2672.51,10
3570,Half-Yearly,SMB,3150.22,45
3571,Monthly,SMB,5319.46,31
3572,Quarterly,SMB,2818.48,25
3573,Half-Yearly,SMB,1766.54,2
3574,Annual,SMB,2771.82,10
3575,Half-Yearly,Enterprise,2418.78,10
3576,Monthly,SMB,5657.6,26
3577,Monthly,MidMarket,5049.29,5
3578,Quarterly,SMB,3128.74,22
3579,Half-Yearly,SMB,1676.68,4
3580,Quarterly,SMB,1717.03,55
3581,Quarterly,SMB,3001.31,34
3582,Half-Yearly,MidMarket,3468.04,7
3583,Monthly,Enterprise,2518.5,50
3584,Half-Yearly,SMB,2401.68,17
3585,Monthly,SMB,2282.99,11
3586,Monthly,SMB,2949.74,53
3587,Quarterly,Enterprise,1020.2,50
3588,Half-Yearly,MidMarket,1816.02,8
3589,Monthly,MidMarket,2248.07,28
3590,Monthly,MidMarket,5132.65,44
3591,Annual,MidMarket,2066.86,56
3592,Monthly,SMB,3233.15,33
3593,Quarterly,SMB,3300.88,52
3594,Quarterly,Enterprise,5345.78,25
3595,Quarterly,MidMarket,5261.44,21
3596,Quarterly,MidMarket,2904.81,12
3597,Monthly,MidMarket,2406.75,59
3598,Quarterly,SMB,2211.17,26
3599,Monthly,MidMarket,2674.51,29
3600,Quarterly,MidMarket,2452.06,38
3601,Monthly,SMB,3824.31,35
3602,Quarterly,MidMarket,3601.62,37
3603,Monthly,Enterprise,3890.57,46
3604,Monthly,SMB,5253.65,44
3605,Monthly,SMB,6893.2,45
3606,Monthly,SMB,3152.96,45
3607,Half-Yearly,MidMarket,4889.08,29
3608,Monthly,SMB,2544.66,49
3609,Annual,MidMarket,5080.95,24
3610,Annual,Enterprise,4806.28,59
3611,Quarterly,SMB,4692.81,15
3612,Monthly,Enterprise,3109.86,6
3613,Monthly,Enterprise,2206.67,32
3614,Half-Yearly,SMB,1591.55,44
3615,Monthly,SMB,2927.73,34
3616,Monthly,Enterprise,5942.32,36
3617,Quarterly,Enterprise,2593.0,20
3618,Half-Yearly,SMB,4244.19,57
3619,Half-Yearly,SMB,4358.04,57
3620,Monthly,SMB,2623.7,53
3621,Quarterly,Enterprise,5390.29,12
3622,Monthly,SMB,805.21,35
3623,Monthly,MidMarket,1719.45,49
3624,Half-Yearly,MidMarket,1974.29,38
3625,Monthly,SMB,2061.37,56
3626,Monthly,MidMarket,3467.95,17
3627,Monthly,SMB,3396.56,27
3628,Half-Yearly,Enterprise,3559.22,17
3629,Half-Yearly,SMB,3898.07,11
3630,Quarterly,MidMarket,1943.9,55
3631,Half-Yearly,MidMarket,1723.0,39
3632,Monthly,SMB,3562.95,2
3633,Quarterly,SMB,2244.85,51
3634,Monthly,SMB,1470.39,2
3635,Monthly,SMB,4615.17,54
3636,Quarterly,MidMarket,5584.76,29
3637,Annual,MidMarket,6007.25,45
3638,Monthly,SMB,3242.67,24
3639,Monthly,MidMarket,3950.78,24
3640,Monthly,MidMarket,5521.7,16
3641,Monthly,MidMarket,2233.58,31
3642,Annual,SMB,4913.81,49
3643,Quarterly,SMB,3374.25,43
3644,Quarterly,SMB,4497.02,9
3645,Half-Yearly,MidMarket,3241.34,27
3646,Monthly,SMB,5341.79,56
3647,Quarterly,SMB,3296.4,41
3648,Monthly,SMB,1528.76,14
3649,Quarterly,MidMarket,5729.41,45
3650,Annual,SMB,1946.16,25
3651,Half-Yearly,SMB,5238.95,43
3652,Monthly,SMB,2862.33,44
3653,Half-Yearly,SMB,5060.42,22
3654,Monthly,MidMarket,4967.37,35
3655,Monthly,SMB,3617.59,33
3656,Monthly,SMB,3747.49,27
3657,Monthly,MidMarket,3605.38,40
3658,Quarterly,SMB,1204.45,26
3659,Quarterly,SMB,3143.99,19
3660,Annual,Enterprise,1804.02,45
3661,Quarterly,SMB,3219.67,39
3662,Quarterly,SMB,1782.33,45
3663,Monthly,SMB,1748.95,26
3664,Monthly,SMB,6137.79,6
3665,Quarterly,MidMarket,4823.48,3
3666,Monthly,MidMarket,2975.41,6
3667,Half-Yearly,MidMarket,3239.41,28
3668,Monthly,SMB,2666.28,3
3669,Monthly,SMB,3852.37,13
3670,Monthly,MidMarket,2199.04,13
3671,Monthly,Enterprise,4661.92,57
3672,Monthly,SMB,2660.08,13
3673,Half-Yearly,SMB,2467.77,1
3674,Monthly,SMB,3010.23,40
3675,Quarterly,SMB,2284.69,37
3676,Monthly,SMB,3456.14,31
3677,Monthly,SMB,2340.66,52
3678,Monthly,MidMarket,3680.62,17
3679,Half-Yearly,MidMarket,5152.32,9
3680,Monthly,SMB,2156.64,45
3681,Half-Yearly,SMB,2810.85,57
3682,Monthly,MidMarket,3668.72,13
3683,Half-Yearly,SMB,2450.05,37
3684,Monthly,MidMarket,3673.66,14
3685,Quarterly,SMB,3827.36,11
3686,Quarterly,MidMarket,4853.56,25
3687,Annual,SMB,2269.48,31
3688,Monthly,SMB,1950.32,58
3689,Monthly,SMB,2595.64,14
3690,Monthly,SMB,1928.53,57
3691,Half-Yearly,SMB,3843.06,7
3692,Quarterly,MidMarket,1767.31,24
3693,Half-Yearly,SMB,8517.32,49
3694,Monthly,SMB,5341.0,36
3695,Monthly,MidMarket,2997.88,42
3696,Monthly,MidMarket,4404.26,42
3697,Annual,Enterprise,1427.16,47
3698,Quarterly,MidMarket,9279.08,52
3699,Annual,SMB,2285.64,44
3700,Monthly,MidMarket,2823.62,41
3701,Quarterly,Enterprise,1293.14,3
3702,Quarterly,MidMarket,3710.16,47
3703,Monthly,SMB,1811.93,44
3704,Half-Yearly,SMB,3120.49,26
3705,Annual,SMB,2333.39,47
3706,Half-Yearly,MidMarket,1835.4,26
3707,Half-Yearly,MidMarket,2075.67,1
3708,Monthly,MidMarket,3299.76,15
3709,Monthly,SMB,1674.6,11
3710,Annual,MidMarket,2128.21,37
3711,Monthly,MidMarket,4017.73,7
3712,Half-Yearly,SMB,9615.35,12
3713,Half-Yearly,MidMarket,3695.66,52
3714,Quarterly,SMB,1972.85,57
3715,Annual,Enterprise,2527.03,38
3716,Monthly,MidMarket,3023.64,54
3717,Monthly,MidMarket,2547.22,3
3718,Monthly,MidMarket,4475.51,42
3719,Monthly,Enterprise,3287.44,58
3720,Monthly,SMB,4485.18,53
3721,Monthly,SMB,2587.64,26
3722,Half-Yearly,MidMarket,5412.55,54
3723,Annual,SMB,2765.79,30
3724,Monthly,SMB,1925.55,32
3725,Monthly,Enterprise,7941.0,36
3726,Annual,MidMarket,1311.28,45
3727,Monthly,SMB,2137.87,51
3728,Monthly,SMB,2248.09,37
3729,Monthly,SMB,9216.38,55
3730,Quarterly,SMB,6721.63,59
3731,Monthly,SMB,5838.72,54
3732,Annual,MidMarket,2568.82,18
3733,Monthly,SMB,8881.98,1
3734,Quarterly,SMB,3518.39,53
3735,Monthly,SMB,4627.48,21
3736,Quarterly,Enterprise,3232.02,28
3737,Quarterly,SMB,2915.34,48
3738,Half-Yearly,SMB,2661.64,16
3739,Half-Yearly,SMB,2712.6,48
3740,Quarterly,MidMarket,3919.9,28
3741,Annual,MidMarket,3516.56,22
3742,Half-Yearly,SMB,2939.04,19
3743,Half-Yearly,SMB,5879.85,48
3744,Monthly,SMB,784.43,1
3745,Monthly,MidMarket,3749.77,31
3746,Monthly,MidMarket,4117.42,52
3747,Quarterly,SMB,4994.7,52
3748,Monthly,SMB,2895.2,42
3749,Monthly,SMB,3273.33,34
3750,Half-Yearly,SMB,4645.6,46
3751,Half-Yearly,MidMarket,5831.47,40
3752,Annual,SMB,2603.88,6
3753,Monthly,SMB,3361.49,28
3754,Quarterly,SMB,6344.59,3
3755,Monthly,Enterprise,1146.18,31
3756,Monthly,Enterprise,2185.27,16
3757,Monthly,SMB,5765.38,17
3758,Monthly,SMB,4873.86,44
3759,Monthly,SMB,3771.02,27
3760,Half-Yearly,SMB,2436.05,51
3761,Monthly,SMB,2004.56,24
3762,Half-Yearly,MidMarket,2284.62,20
3763,Quarterly,MidMarket,5982.56,32
3764,Monthly,Enterprise,2246.66,35
3765,Quarterly,SMB,3120.16,13
3766,Monthly,MidMarket,2123.52,48
3767,Quarterly,MidMarket,4355.73,43
3768,Monthly,SMB,2339.22,20
3769,Monthly,SMB,2852.88,59
3770,Monthly,SMB,1397.55,48
3771,Quarterly,SMB,1442.29,52
3772,Annual,SMB,2991.27,2
3773,Monthly,MidMarket,1642.01,4
3774,Half-Yearly,SMB,7687.02,27
3775,Quarterly,Enterprise,1178.87,25
3776,Annual,SMB,2079.58,4
3777,Half-Yearly,Enterprise,3003.45,32
3778,Quarterly,SMB,2529.28,17
3779,Quarterly,MidMarket,1813.72,1
3780,Half-Yearly,SMB,1937.07,33
3781,Monthly,SMB,1908.75,30
3782,Monthly,Enterprise,2620.12,5
3783,Monthly,SMB,7175.07,54
3784,Half-Yearly,MidMarket,3087.36,12
3785,Half-Yearly,MidMarket,5076.13,38
3786,Monthly,SMB,3744.86,32
3787,Quarterly,SMB,4920.86,38
3788,Quarterly,MidMarket,845.57,57
3789,Monthly,SMB,2599.29,17
3790,Annual,MidMarket,5368.0,58
3791,Monthly,Enterprise,2304.73,54
3792,Monthly,SMB,6588.71,45
3793,Quarterly,SMB,5812.41,40
3794,Half-Yearly,MidMarket,2413.64,32
3795,Monthly,SMB,2376.96,24
3796,Quarterly,SMB,1889.14,12
3797,Quarterly,SMB,2245.5,47
3798,Monthly,MidMarket,1711.86,31
3799,Monthly,SMB,3615.43,19
3800,Quarterly,SMB,1548.09,29
3801,Monthly,MidMarket,3911.51,21
3802,Annual,SMB,3954.6,26
3803,Half-Yearly,SMB,1411.57,52
3804,Annual,Enterprise,5987.43,28
3805,Monthly,MidMarket,3756.05,17
3806,Annual,MidMarket,4177.06,9
3807,Monthly,SMB,2118.79,21
3808,Monthly,MidMarket,3944.47,50
3809,Monthly,SMB,4948.68,34
3810,Monthly,SMB,2851.57,11
3811,Quarterly,SMB,7338.32,55
3812,Quarterly,SMB,3040.66,20
3813,Monthly,MidMarket,4980.84,49
3814,Quarterly,SMB,3401.1,53
3815,Monthly,MidMarket,3879.59,50
3816,Quarterly,MidMarket,1405.15,47
3817,Monthly,MidMarket,3522.67,39
3818,Half-Yearly,SMB,2141.5,16
3819,Half-Yearly,MidMarket,2036.77,57
3820,Quarterly,SMB,6534.47,29
3821,Monthly,SMB,2707.56,1
3822,Monthly,Enterprise,1897.92,18
3823,Half-Yearly,SMB,2536.12,59
3824,Monthly,SMB,1660.37,22
3825,Monthly,Enterprise,5683.08,8
3826,Monthly,SMB,2179.7,7
3827,Quarterly,MidMarket,3782.67,25
3828,Quarterly,SMB,5487.61,30
3829,Half-Yearly,SMB,2380.18,34
3830,Monthly,SMB,3787.31,44
3831,Monthly,SMB,1875.18,48
3832,Half-Yearly,SMB,8960.63,41
3833,Half-Yearly,MidMarket,4543.13,52
3834,Monthly,MidMarket,2733.47,11
3835,Quarterly,Enterprise,2105.32,15
3836,Monthly,SMB,2831.9,35
3837,Annual,MidMarket,2558.07,23
3838,Monthly,MidMarket,7178.35,53
3839,Annual,Enterprise,1717.3,45
3840,Quarterly,SMB,3167.38,21
3841,Quarterly,MidMarket,2956.46,28
3842,Monthly,Enterprise,2827.55,13
3843,Quarterly,SMB,2838.76,34
3844,Monthly,Enterprise,2829.25,38
3845,Monthly,SMB,4415.51,6
3846,Quarterly,MidMarket,3920.77,44
3847,Annual,Enterprise,3599.36,4
3848,Quarterly,MidMarket,761.05,5
3849,Half-Yearly,SMB,3411.5,55
3850,Monthly,SMB,1415.11,40
3851,Monthly,Enterprise,3987.2,6
3852,Monthly,SMB,5787.89,21
3853,Quarterly,SMB,1964.89,28
3854,Annual,MidMarket,2649.69,3
3855,Quarterly,SMB,2276.26,23
3856,Monthly,SMB,5197.56,8
3857,Monthly,SMB,3111.2,19
3858,Quarterly,SMB,6488.25,53
3859,Monthly,MidMarket,3591.01,11
3860,Half-Yearly,MidMarket,3324.59,50
3861,Half-Yearly,MidMarket,3073.87,10
3862,Quarterly,MidMarket,4307.43,58
3863,Monthly,Enterprise,1363.82,28
3864,Monthly,MidMarket,3097.67,20
3865,Monthly,SMB,2888.46,44
3866,Monthly,MidMarket,4131.68,52
3867,Monthly,SMB,2739.51,28
3868,Quarterly,MidMarket,1867.9,29
3869,Quarterly,MidMarket,2990.83,8
3870,Monthly,SMB,1831.19,19
3871,Monthly,Enterprise,1253.42,53
3872,Monthly,SMB,4134.84,48
3873,Monthly,MidMarket,3868.33,59
3874,Half-Yearly,SMB,3678.24,21
3875,Monthly,Enterprise,5357.85,18
3876,Monthly,SMB,2209.97,9
3877,Monthly,SMB,1565.56,4
3878,Half-Yearly,SMB,2888.48,41
3879,Quarterly,SMB,2549.43,25
3880,Monthly,SMB,2040.53,34
3881,Quarterly,MidMarket,2875.75,9
3882,Half-Yearly,SMB,2263.75,9
3883,Annual,SMB,1304.79,18
3884,Monthly,SMB,2444.19,11
3885,Half-Yearly,MidMarket,1787.6,13
3886,Annual,MidMarket,3308.47,38
3887,Annual,MidMarket,2218.94,9
3888,Quarterly,MidMarket,4915.92,16
3889,Quarterly,SMB,6134.84,4
3890,Monthly,SMB,4046.96,34
3891,Half-Yearly,SMB,1483.32,7
3892,Quarterly,MidMarket,5868.41,15
3893,Quarterly,Enterprise,6057.63,57
3894,Monthly,SMB,3006.27,38
3895,Half-Yearly,SMB,5406.28,11
3896,Half-Yearly,SMB,2325.63,32
3897,Monthly,SMB,1287.15,27
3898,Half-Yearly,MidMarket,2117.25,30
3899,Quarterly,SMB,6491.09,52
3900,Half-Yearly,Enterprise,1523.88,17
3901,Monthly,SMB,2980.32,36
3902,Monthly,Enterprise,3027.11,19
3903,Annual,MidMarket,2366.49,7
3904,Monthly,MidMarket,2441.62,43
3905,Half-Yearly,MidMarket,3079.47,45
3906,Quarterly,MidMarket,2314.68,59
3907,Quarterly,MidMarket,1571.95,58
3908,Monthly,MidMarket,3283.83,21
3909,Quarterly,MidMarket,4832.0,28
3910,Monthly,Enterprise,4408.58,3
3911,Monthly,MidMarket,2070.65,14
3912,Monthly,MidMarket,1697.56,2
3913,Monthly,Enterprise,2623.11,29
3914,Annual,SMB,6036.06,18
3915,Annual,SMB,3985.9,37
3916,Monthly,SMB,4091.98,45
3917,Half-Yearly,MidMarket,4449.0,45
3918,Monthly,MidMarket,3602.36,24
3919,Quarterly,SMB,3147.22,56
3920,Half-Yearly,MidMarket,4015.99,46
3921,Annual,MidMarket,2331.4,12
3922,Monthly,SMB,1577.33,53
3923,Half-Yearly,MidMarket,4127.18,45
3924,Monthly,MidMarket,5202.96,32
3925,Annual,SMB,1802.26,18
3926,Monthly,MidMarket,4315.05,13
3927,Quarterly,MidMarket,6350.85,4
3928,Quarterly,SMB,2977.95,23
3929,Quarterly,SMB,2062.96,54
3930,Monthly,Enterprise,3150.63,10
3931,Annual,SMB,2326.82,55
3932,Monthly,SMB,2258.53,5
3933,Quarterly,SMB,3622.55,50
3934,Monthly,MidMarket,1448.55,40
3935,Monthly,MidMarket,1556.56,14
3936,Quarterly,MidMarket,3006.95,34
3937,Monthly,SMB,2951.18,28
3938,Monthly,Enterprise,3479.35,8
3939,Monthly,SMB,6931.64,16
3940,Monthly,SMB,3124.51,31
3941,Half-Yearly,SMB,3901.74,7
3942,Half-Yearly,SMB,1921.79,3
3943,Monthly,Enterprise,4211.49,29
3944,Monthly,Enterprise,2352.24,36
3945,Monthly,SMB,3078.32,39
3946,Monthly,Enterprise,2838.46,4
3947,Quarterly,MidMarket,4744.96,9
3948,Quarterly,Enterprise,1653.27,55
3949,Monthly,SMB,1066.93,17
3950,Monthly,MidMarket,2707.97,49
3951,Monthly,SMB,3680.63,20
3952,Half-Yearly,MidMarket,3192.38,14
3953,Annual,SMB,5190.02,46
3954,Monthly,MidMarket,3629.38,29
3955,Monthly,SMB,2312.93,57
3956,Half-Yearly,SMB,1046.87,13
3957,Annual,MidMarket,2679.03,36
3958,Monthly,Enterprise,4734.26,45
3959,Monthly,MidMarket,2498.83,53
3960,Monthly,Enterprise,3019.19,17
3961,Quarterly,SMB,3603.32,47
3962,Monthly,MidMarket,1887.71,50
3963,Monthly,SMB,3945.99,43
3964,Quarterly,SMB,6227.34,4
3965,Monthly,MidMarket,2757.93,20
3966,Half-Yearly,MidMarket,1793.49,11
3967,Monthly,MidMarket,2892.94,42
3968,Monthly,MidMarket,1095.57,22
3969,Quarterly,MidMarket,3468.95,45
3970,Monthly,SMB,3653.8,54
3971,Annual,SMB,6336.21,8
3972,Quarterly,MidMarket,2731.76,28
3973,Monthly,SMB,3582.51,45
3974,Half-Yearly,SMB,2023.17,41
3975,Monthly,SMB,2539.21,30
3976,Annual,MidMarket,1500.67,33
3977,Monthly,SMB,2730.79,33
3978,Quarterly,MidMarket,2598.3,47
3979,Monthly,MidMarket,3410.59,54
3980,Monthly,SMB,2251.57,36
3981,Half-Yearly,MidMarket,3094.88,27
3982,Half-Yearly,MidMarket,2565.68,20
3983,Monthly,MidMarket,2567.85,33
3984,Monthly,MidMarket,3090.73,25
3985,Half-Yearly,SMB,3035.82,44
3986,Annual,MidMarket,4198.69,43
3987,Monthly,SMB,2823.44,19
3988,Quarterly,Enterprise,2546.69,47
3989,Monthly,MidMarket,2748.02,21
3990,Half-Yearly,MidMarket,2161.16,42
3991,Monthly,SMB,2535.23,33
3992,Monthly,SMB,7435.5,56
3993,Half-Yearly,SMB,1976.92,3
3994,Monthly,SMB,2629.65,14
3995,Quarterly,SMB,2503.96,15
3996,Monthly,MidMarket,2667.17,33
3997,Monthly,SMB,2568.15,42
3998,Monthly,Enterprise,3380.09,22
3999,Quarterly,SMB,1380.8,1
4000,Monthly,Enterprise,4753.93,31
4001,Quarterly,Enterprise,3962.63,47
4002,Half-Yearly,MidMarket,1703.96,35
4003,Half-Yearly,MidMarket,1073.75,53
4004,Monthly,SMB,1920.46,20
4005,Monthly,MidMarket,2672.58,32
4006,Monthly,SMB,9519.82,55
4007,Monthly,SMB,3806.5,54
4008,Monthly,MidMarket,1321.58,12
4009,Quarterly,SMB,2185.62,51
4010,Monthly,MidMarket,2910.43,16
4011,Monthly,SMB,3341.44,59
4012,Monthly,SMB,1649.72,8
4013,Quarterly,SMB,2805.27,56
4014,Monthly,SMB,2158.27,14
4015,Quarterly,SMB,1814.03,18
4016,Monthly,SMB,3350.34,55
4017,Half-Yearly,SMB,4222.76,30
4018,Half-Yearly,MidMarket,4352.34,33
4019,Monthly,SMB,3860.2,34
4020,Monthly,MidMarket,2383.16,56
4021,Monthly,SMB,4111.52,44
4022,Monthly,Enterprise,3425.75,49
4023,Quarterly,SMB,3166.16,34
4024,Half-Yearly,SMB,2263.66,49
4025,Quarterly,MidMarket,2383.69,53
4026,Half-Yearly,SMB,3081.74,7
4027,Monthly,MidMarket,8936.9,6
4028,Monthly,SMB,3413.72,6
4029,Half-Yearly,Enterprise,2264.17,22
4030,Monthly,SMB,2049.65,8
4031,Quarterly,SMB,2389.18,37
4032,Monthly,MidMarket,7940.9,15
4033,Monthly,SMB,2490.74,26
4034,Annual,MidMarket,4483.2,39
4035,Monthly,SMB,2517.02,3
4036,Annual,MidMarket,3352.74,57
4037,Annual,SMB,4256.85,10
4038,Half-Yearly,MidMarket,2304.56,3
4039,Quarterly,MidMarket,2233.89,30
4040,Quarterly,SMB,6288.58,46
4041,Half-Yearly,SMB,4642.77,22
4042,Monthly,SMB,4254.8,3
4043,Quarterly,Enterprise,4248.3,1
4044,Quarterly,SMB,3665.83,33
4045,Monthly,SMB,7390.86,19
4046,Monthly,SMB,3040.44,36
4047,Monthly,SMB,3865.2,34
4048,Quarterly,MidMarket,1551.67,57
4049,Half-Yearly,Enterprise,2056.51,31
4050,Monthly,MidMarket,1736.51,43
4051,Annual,MidMarket,5288.7,24
4052,Quarterly,MidMarket,945.16,12
4053,Half-Yearly,SMB,2487.32,13
4054,Quarterly,SMB,774.98,16
4055,Half-Yearly,MidMarket,2050.67,16
4056,Monthly,Enterprise,2390.06,51
4057,Half-Yearly,Enterprise,5559.1,55
4058,Monthly,SMB,3563.44,52
4059,Half-Yearly,SMB,2048.96,53
4060,Annual,SMB,4815.93,20
4061,Monthly,Enterprise,3004.97,41
4062,Monthly,Enterprise,3031.78,48
4063,Half-Yearly,MidMarket,1735.06,27
4064,Monthly,SMB,1909.3,39
4065,Half-Yearly,MidMarket,2056.39,13
4066,Monthly,SMB,3043.94,4
4067,Monthly,SMB,3087.29,32
4068,Annual,MidMarket,5972.03,45
4069,Quarterly,SMB,3544.93,40
4070,Half-Yearly,SMB,881.47,34
4071,Monthly,Enterprise,3354.94,39
4072,Quarterly,MidMarket,1552.3,43
4073,Quarterly,SMB,1930.07,17
4074,Quarterly,MidMarket,2068.39,24
4075,Quarterly,SMB,2211.66,29
4076,Quarterly,MidMarket,1605.49,46
4077,Monthly,MidMarket,3266.8,28
4078,Monthly,MidMarket,1579.93,45
4079,Half-Yearly,MidMarket,3499.94,47
4080,Monthly,SMB,8157.04,22
4081,Quarterly,SMB,1638.91,28
4082,Monthly,SMB,2622.73,53
4083,Quarterly,SMB,957.61,25
4084,Half-Yearly,MidMarket,2603.41,41
4085,Monthly,SMB,3980.74,3
4086,Monthly,SMB,4122.8,57
4087,Monthly,SMB,3086.56,13
4088,Quarterly,Enterprise,4447.82,31
4089,Half-Yearly,SMB,9374.28,13
4090,Monthly,MidMarket,6441.63,41
4091,Half-Yearly,SMB,2356.34,18
4092,Monthly,SMB,1551.54,37
